,rbfsvm,lightgbm,gbc
N_test_425,0.02098550896478474,0.16939872964969535,0.09695606624295039
N_test_426,0.026281484209001907,0.0024676854078056337,0.014237570135879988
N_test_427,0.023487465587766827,0.008944129466574633,0.019003513566825957
N_test_428,0.09768519675694103,0.0052449113626767295,0.022697356810117808
N_test_429,0.026853634003867765,0.0178612835616704,0.017150281064797334
N_test_430,0.03848063221479593,0.03956758269921956,0.01903686092849484
N_test_431,0.06041068240442358,0.01630380087364259,0.016496374050043724
N_test_432,0.06041860738225308,0.029251606062620124,0.05625073661290864
N_test_433,0.05005970531821898,0.043875491950316134,0.04827653397218473
N_test_434,0.03811523771864629,0.017845874399340197,0.06016578996059013
N_test_435,0.061924881967969955,0.03173557890345136,0.034028928058053125
N_test_436,0.027993542088314043,0.03701031929678118,0.03616454751205839
N_test_437,0.19222213463044296,0.07212702441520093,0.19691490852369772
N_test_438,0.11356666226927838,0.25487926500760083,0.43247627974990577
N_test_439,0.08443186316818228,0.18210078159738485,0.16495913518352778
N_test_440,0.16344463572709572,0.3421167934488658,0.0736378700433786
N_test_441,0.14040271367175333,0.23737394632999478,0.08590509483612918
N_test_442,0.18005618565647272,0.3191194687728774,0.13633409997518675
N_test_443,0.09456984620882997,0.09642702917714271,0.0563373132249533
N_test_444,0.29893204730695294,0.135737436853205,0.09962205301618
N_test_445,0.4744264971362806,0.5429913631130837,0.5053309060427352
N_test_446,0.4554093878193668,0.3224768077941556,0.3510447924056184
N_test_447,0.316531043675401,0.37436121529203364,0.4043492971387973
N_test_448,0.2191676881589556,0.2843878159579966,0.40916929881238184
N_test_449,0.35759214108068066,0.48099319517983635,0.3438152010863576
N_test_450,0.20025051463464885,0.07849853120214567,0.09510000529252421
N_test_451,0.1589603623624305,0.03824579168039867,0.05439526982652346
N_test_452,0.10962076325836502,0.10717018844275786,0.16819572502384486
N_test_453,0.08330810603585397,0.20933765998804174,0.4306007732288079
N_test_454,0.14045860618325887,0.17367678886887838,0.1833680711488849
N_test_455,0.14318916151750444,0.09730953899249677,0.0933621634157204
N_test_456,0.19310912699917276,0.0752633822557457,0.15125593109606533
N_test_457,0.09157554307545002,0.027696243535876446,0.05598094830274458
N_test_458,0.3980446673508648,0.5313612426885251,0.2405840354438439
N_test_459,0.07208645317807537,0.0976733254745747,0.07242487035204087
N_test_460,0.07714391704772264,0.04096250808443653,0.023735286104420567
N_test_461,0.9899530601455234,0.9129488103822959,0.9921504393256261
N_test_462,0.985831852627232,0.9127501350663675,0.9902841111554512
N_test_463,0.9030455323877131,0.8542665750560144,0.9632364160278627
N_test_464,0.9733604162041799,0.8437776273995684,0.9685621819265968
N_test_465,0.8833660473978253,0.7816430649458046,0.8767290643877577
N_test_466,0.6048911574352848,0.5280148006435714,0.7948997653949625
N_test_467,0.1430814216064636,0.2258671706631544,0.04277675115497733
N_test_468,0.21565232201461199,0.1649084280310856,0.06567315522701365
N_test_469,0.1952848591936726,0.14516144729891675,0.05090176275377149
N_test_470,0.019533045842412913,0.17757039604939925,0.06672071525063095
N_test_471,0.010050431123404015,0.060651346622435716,0.0577816010282974
N_test_472,0.05286439779658784,0.2434646415101294,0.18658746720496944
N_test_473,0.029485484179624936,0.10605957518304306,0.028487100135769935
N_test_474,0.0075865474098491675,0.15436724727256987,0.07817678350421543
N_test_475,0.045489155900902856,0.17066949510179152,0.17093327080421666
N_test_476,0.032816972233434,0.16659019790105556,0.03451142277238262
N_test_477,0.06125368209817079,0.42390275362903374,0.21107606151072567
N_test_478,0.2786306403982197,0.2869716910256548,0.2812340881213258
N_test_479,0.009086677449084117,0.03874600691906028,0.043884436008648005
N_test_480,0.025695300072872053,0.09118176083850327,0.1295192739805371
N_test_481,0.04557449443074373,0.27765196322494123,0.15997691742095016
N_test_482,0.021329236624840698,0.23982180689942395,0.07563109665909099
N_test_483,0.008549955194310902,0.0735449043164913,0.07581473189516343
N_test_484,0.007584046303495571,0.11635961414572535,0.0978431987359291
N_test_485,0.2071814536629899,0.35487853093775384,0.255516088149936
N_test_486,0.27690945420184543,0.32063494998362424,0.16267927914718577
N_test_487,0.27458650047636074,0.15669384934184807,0.18445747825354625
N_test_488,0.21159056059646636,0.16969480621525676,0.16734147835577057
N_test_489,0.33608404682680815,0.15581256338505592,0.254167985418431
N_test_490,0.2857087241563432,0.11155756303186105,0.13354572983348464
N_test_491,0.09469984895522594,0.041139208828290565,0.07504799769825306
N_test_492,0.12268099846838044,0.02820759433077067,0.02832469081343709
N_test_493,0.11266787365122463,0.034041005129979165,0.03404336829747541
N_test_494,0.14862852478017036,0.08516870675056133,0.05659660178547584
N_test_495,0.0816348023253711,0.07403392228028101,0.049327457642042515
N_test_496,0.11733531751783023,0.05416534966068203,0.03995040811066817
N_test_497,0.09693460483454859,0.1309514443105164,0.12330440470348852
N_test_498,0.10061990819337778,0.02688370749028521,0.027386294859933914
N_test_499,0.39483763044246284,0.6538379543910956,0.4322225226778204
N_test_500,0.45164594886301507,0.48640287301813667,0.47984265321029934
N_test_501,0.055880696285148336,0.06320750381758106,0.03646122227239718
N_test_502,0.18189795305849193,0.31026627984033023,0.22913576288800078
N_test_503,0.19736359403549178,0.18078858532332676,0.18797630330623172
N_test_504,0.1392060392475382,0.33778647504148424,0.14131913213990735
N_test_505,0.10411993987304834,0.2422300740321846,0.1604095511362224
N_test_506,0.8015308400373983,0.30357137472529166,0.5700492633838607
N_test_507,0.6727028716524589,0.5113334257712716,0.6113960802254773
N_test_508,0.601988159150231,0.9066009949747209,0.6377503621446939
N_test_509,0.46908407243266165,0.3636745643845032,0.6497630907186617
N_test_510,0.10758360502467526,0.10399162302963075,0.03467939661159867
N_test_511,0.11279600882290365,0.08131594200173006,0.04368124246299461
N_test_512,0.6415522861890626,0.822519695960436,0.7372355549227276
N_test_513,0.03898108156952151,0.050560444460965775,0.09068119795462179
N_test_514,0.08539262325313007,0.021486466416408827,0.02574831024702478
N_test_515,0.33248845955369777,0.17926182142749683,0.56417380300081
N_test_516,0.4900658402846202,0.211268889860297,0.09512880752372271
N_test_517,0.23800230418637805,0.2458079023396856,0.08867111948262259
N_test_518,0.2552716570290555,0.4106435716661475,0.5021805897162086
N_test_519,0.29315425772669257,0.10434387240936922,0.14024246965699855
N_test_520,0.03148903281668864,0.10801714568094109,0.060573574961094445
N_test_521,0.15329661896413438,0.07524758102626973,0.061007804090649737
N_test_522,0.029418173136479153,0.06941203997789669,0.10233870470310144
N_test_523,0.025921021802008514,0.12339564451822964,0.04644941982381856
N_test_524,0.04698200118120185,0.1603297089656497,0.06204908232650999
N_test_525,0.023329649549574727,0.12648986554754066,0.10416608711443355
N_test_526,0.02444052247934659,0.22420897367406523,0.08006550798912122
N_test_527,0.0633244842059954,0.09362287201272673,0.03828220702995414
N_test_528,0.049288957147778124,0.11390005084252672,0.08606999389424455
N_test_529,0.026259616860095192,0.04100552147763785,0.019226074140705394
N_test_530,0.09274757430794482,0.11688665687364612,0.240447439866382
N_test_531,0.0372209805066991,0.10374762575962038,0.1587816049130679
N_test_532,0.3631744035702209,0.32079800082593823,0.5969259834497999
N_test_533,0.7180691580286195,0.5949555991990518,0.756335458727702
N_test_534,0.5723674941505085,0.5527095606819246,0.5842569419559426
N_test_535,0.8023093167369697,0.5206520986267218,0.6081770726430337
N_test_536,0.22871917010444026,0.158717448174108,0.6845670180854099
N_test_537,0.3815815455718527,0.3691993306395,0.6949147366461845
N_test_538,0.035010906248510804,0.034148720616650585,0.04687064166452808
N_test_539,0.032841647920482636,0.011983069339317283,0.05348059413100398
N_test_540,0.17570948310047454,0.1469147911497408,0.11333135482207361
N_test_541,0.23358128721235974,0.08448641617924126,0.046264324150305035
N_test_542,0.1588842150007997,0.37690755531746917,0.206558076472206
N_test_543,0.2974923394666336,0.29093775235898045,0.10970567689566554
N_test_544,0.6544089847162028,0.15667218048107795,0.4170749385715632
N_test_545,0.08751893194398175,0.040917318361622344,0.055624081295149994
N_test_546,0.24628898904528004,0.12327976038007193,0.3018007354210196
N_test_547,0.2239967940548668,0.26050213281068135,0.5044536806280443
N_test_548,0.2675670466348691,0.16354693447939267,0.18625420283319782
N_test_549,0.330116494403052,0.20804151128881304,0.4893621052435343
N_test_550,0.5335202340679727,0.5708790897932856,0.8736744339943464
N_test_551,0.08283334348297827,0.05315547009776156,0.031937754399258694
N_test_552,0.03820287275257696,0.06314104843336095,0.02483735768208988
N_test_553,0.06528594546581507,0.008310131238184056,0.025443399719232627
N_test_554,0.0858456190714645,0.02785852827733615,0.02681983049518512
N_test_555,0.11003852451089872,0.22591351631206327,0.1981933478535332
N_test_556,0.33581117469763516,0.2786122525762018,0.2879855511114084
N_test_557,0.4809071385929486,0.534272123330854,0.46702460731088163
N_test_558,0.44179303707947915,0.14157689589616598,0.21535247449314737
N_test_559,0.13842370863112388,0.26703089543607766,0.4508010394747997
N_test_560,0.04837270293992538,0.060750047959333454,0.0585245723209793
N_test_561,0.34920645798959377,0.17772617243293698,0.29627507983981777
N_test_562,0.1787559176789783,0.2278673898999674,0.2388535234510939
N_test_563,0.6711120342986037,0.47665611271424274,0.47454463749068027
N_test_564,0.26800063574796085,0.215574440491284,0.2287757262727656
N_test_565,0.573174528844606,0.7182476025961545,0.5325900811516295
N_test_566,0.8314605800044312,0.8078697730221692,0.5894163498552508
N_test_567,0.19034017138265466,0.09457589697511903,0.0893798853324575
N_test_568,0.2888655067351479,0.3281910956451494,0.08416501512796594
N_test_569,0.03938398006292632,0.038774889270901454,0.05768960740323128
N_test_570,0.0947926118812576,0.02885531900453952,0.07944856777772151
N_test_571,0.7556584352180391,0.5850676478286568,0.4926111000284545
N_test_572,0.9220558766151231,0.7253126094901922,0.893855790920564
N_test_573,0.07650697055360665,0.0727078958177604,0.03183736310404742
N_test_574,0.07489938333362273,0.05151051571955703,0.13475177059376373
N_test_575,0.006613801997789282,0.03716161115862247,0.031800108368779646
N_test_576,0.1156129482766507,0.0921392078750694,0.13999487044177222
N_test_577,0.014319131959558746,0.11609670844225035,0.20312195153697768
N_test_578,0.06678494565579651,0.0847443159470626,0.09432621039990985
N_test_579,0.0240923408898287,0.08889067999494264,0.11604118010446875
N_test_580,0.2501532014570294,0.12289274605847991,0.28057834733376835
N_test_581,0.022336226994281422,0.2281069015295684,0.2982571376105677
N_test_582,0.15324544062108023,0.13055739238596695,0.34679112258317946
N_test_583,0.005323831616397819,0.0719176628110385,0.08540828048382075
N_test_584,0.0855375992619437,0.17582796905456594,0.3776775196495186
N_test_585,0.012329252362063909,0.17242083161328897,0.4185195825239313
N_test_586,0.03707614215034654,0.06322157787846613,0.1158963591101091
N_test_587,0.09667538051431462,0.2689037199236442,0.15244969060427546
N_test_588,0.20883191682461258,0.1561238955693837,0.05185500987844297
N_test_589,0.10957458432350035,0.29007134294327347,0.22756729444811633
N_test_590,0.3159089901851319,0.14963456787800541,0.1045234272003652
N_test_591,0.04754034270952282,0.18762730535774158,0.2938474369682073
N_test_592,0.08149176701529162,0.07241744276714676,0.019957081475642825
N_test_593,0.2662817494226907,0.39571011639625236,0.19707186812763236
N_test_594,0.29849593727191237,0.250326141199012,0.17635707991684807
N_test_595,0.22161228681319897,0.21198149974698136,0.0779560934012498
N_test_596,0.32865011562681695,0.3530532272509792,0.2464701698555916
N_test_597,0.20724388755071044,0.2221552735288013,0.34062642615593913
N_test_598,0.14014372576949807,0.32709259373777816,0.19921315045340807
N_test_599,0.3033047865993518,0.32352500638533627,0.6126452140651125
N_test_600,0.16677716050043379,0.1972324914332104,0.19225089635093612
N_test_601,0.14039654279249883,0.15263511820342368,0.13110159905985605
N_test_602,0.3346835477810818,0.07714594574005182,0.18084655404294628
N_test_603,0.28940022392410486,0.16155899534273876,0.17250941970105776
N_test_604,0.12986181629689958,0.10892561305178448,0.13689858937894797
N_test_605,0.277644095872351,0.1048997470404918,0.1495865482985629
N_test_606,0.41399094569934275,0.10886345005998221,0.19602853377118065
N_test_607,0.16873139922232994,0.07545009088586872,0.18801330097772073
N_test_608,0.2568318557527914,0.15995063389619193,0.13484701431150495
N_test_609,0.3277742973958294,0.15864141622169162,0.08910334663744438
N_test_610,0.036988964671753916,0.04906121239842027,0.026603458457358377
N_test_611,0.22049362250582352,0.5859126372118236,0.6343999245340914
N_test_612,0.08466491729687192,0.15594302703673774,0.09017077052870898
N_test_613,0.6203280268752724,0.7947343875174865,0.6978457517551818
N_test_614,0.07067861368359095,0.2596988501218138,0.2742801201292266
N_test_615,0.5,0.7572368512657365,0.6259248687302226
N_test_616,0.11551777622767209,0.26264764755257375,0.24587472662660856
N_test_617,0.27060921281410977,0.20031055194744524,0.13369169651103277
N_test_618,0.11873293955206027,0.15780829031208868,0.01434614229483497
N_test_619,0.9497018054146064,0.43928895046756344,0.4496365935617449
N_test_620,0.031208502926455637,0.06445672911776612,0.05189781005282409
N_test_621,0.05376032858580536,0.12108134353256557,0.053153930075689075
N_test_622,0.08188217281774676,0.040439544027021025,0.059277314341355226
N_test_623,0.0797897058891975,0.0858357542182472,0.09617965958810909
N_test_624,0.06196599240003647,0.08471683766887583,0.21418188432745927
N_test_625,0.13739758435378702,0.19910197712027403,0.31854902892918635
N_test_626,0.42316256737075564,0.11301871299647087,0.022075888624779962
N_test_627,0.6816502751374186,0.6346034809261234,0.2864817181354598
N_test_628,0.1418771417235872,0.3317284334315226,0.13280841205312702
N_test_629,0.5229989913861084,0.23686745659791525,0.2954079264267956
N_test_630,0.36895551156164297,0.2703821548734763,0.20424644655894655
N_test_631,0.03154555328826644,0.1725475620275195,0.06314265105488817
N_test_632,0.507537119711135,0.21168050265766358,0.5465678270385967
N_test_633,0.32128330516345044,0.36863325376328154,0.26561302737612
N_test_634,0.14041190569178177,0.4801400546362174,0.19907218705562707
N_test_635,0.19315529914760396,0.4345115653215424,0.5093109431719032
N_test_636,0.10744817007470679,0.21392892104111,0.2952922711525833
N_test_637,0.2750466520118745,0.5520491608128794,0.5753215637337968
N_test_638,0.17868434603696656,0.37280364086262957,0.2736406409424783
N_test_639,0.04000974236427046,0.16320873144989625,0.36502890796342546
N_test_640,0.06382014461135227,0.015080849178341016,0.07111640117203079
N_test_641,0.03976568640637479,0.01759774878551911,0.036390374301060194
N_test_642,0.730198954854642,0.757097072822557,0.7941766144282324
N_test_643,0.43129873720835593,0.22358348652060503,0.20691904743784056
N_test_644,0.36960148483232724,0.3513668397892549,0.5984160215596593
N_test_645,0.22189691380772955,0.09208089606503968,0.22965922259104776
N_test_646,0.2757513794148701,0.010894460844741577,0.17735828955994482
N_test_647,0.23037128442727584,0.01819697285229967,0.17099905968343795
N_test_648,0.442148223203233,0.29130200113028876,0.507038901871704
N_test_649,0.19103442739189827,0.12095767212254746,0.12526245291980442
N_test_650,0.1889001893853133,0.2399586504517766,0.4454081162067652
N_test_651,0.23624871321905183,0.04673334665781658,0.0964080034101175
N_test_652,0.12815732170062774,0.1583644411303596,0.7915468436728934
N_test_653,0.048084722220464615,0.1150639203938818,0.13483799467840596
N_test_654,0.16024309975173767,0.1437486578555943,0.04230892788711231
N_test_655,0.08722367339411247,0.15912228903279912,0.05684981312191002
N_test_656,0.04868891580780712,0.2706079793261057,0.03849131499432847
N_test_657,0.10123582070443964,0.17518113687537082,0.06842844499567659
N_test_658,0.09588479791609314,0.2485205147146185,0.03827737869546328
N_test_659,0.0902580896940006,0.20676520426187464,0.04442315267596706
N_test_660,0.30369857983435977,0.17028261430509076,0.05463579100564051
N_test_661,0.13235593950695962,0.10328439718318362,0.03038257766819988
N_test_662,0.3146255616596355,0.11422658035046643,0.07033607025760973
N_test_663,0.1514981367852199,0.24757148373004176,0.13850104296988977
N_test_664,0.583267357974917,0.1849784563118802,0.0796447621193523
N_test_665,0.2764059647876961,0.13884874192659158,0.07181581878848128
N_test_666,0.08101301382465209,0.019133893853465277,0.015996625052948223
N_test_667,0.3535594680752299,0.058011174596221696,0.07241606698502519
N_test_668,0.3478323430924574,0.06680017785296737,0.0951293392080228
N_test_669,0.21503657937903856,0.06564654533618837,0.14539081402076792
N_test_670,0.3130566279623014,0.12373791983945079,0.25562403776180004
N_test_671,0.2812222866955312,0.039865979630751024,0.048535879377499404
N_test_672,0.20716158199611928,0.022400187436816887,0.045372651842817954
N_test_673,0.5503636414520033,0.06256376392352213,0.3618607904092394
N_test_674,0.4939364449810586,0.1229942728599104,0.12701720687755638
N_test_675,0.42496059656945173,0.16020060091700103,0.05544575497375022
N_test_676,0.53993620253094,0.12123768306045454,0.23321122374078063
N_test_677,0.13738994328665713,0.053778608116728924,0.02015002714435504
N_test_678,0.1756692330980132,0.06857005460795443,0.1104655994057101
N_test_679,0.25083046088485,0.11670000862139802,0.10659967229422797
N_test_680,0.23849044565241181,0.1452205385153123,0.32096933444088516
N_test_681,0.6966709759285364,0.6427686184987429,0.8149897740723877
N_test_682,0.0488581140270924,0.058844945440709714,0.03288597710706835
N_test_683,0.003923066232447906,0.007150346905267868,0.011381358760052163
N_test_684,0.047478956729489076,0.15142276426402593,0.13601225260413335
N_test_685,0.016010951288100927,0.026666245816481457,0.06459347718157663
N_test_686,0.18124464334486926,0.37620579389330666,0.3087369036837577
N_test_687,0.0737958299606516,0.09836960853812422,0.0227475604772517
N_test_688,0.07226437849093145,0.03915062051770028,0.015679434236508083
N_test_689,0.07711246702962428,0.06977842900888759,0.049529059073453084
N_test_690,0.05917763914328114,0.059774818105502024,0.06392700054303717
N_test_691,0.07090711190557705,0.06289713306465305,0.048283273434558883
N_test_692,0.06166834000649939,0.10139017858870857,0.018773742697571053
N_test_693,0.07184009047259265,0.07999033116794593,0.06665764239394227
N_test_694,0.07379642313057112,0.06846260751551779,0.03422457136051853
N_test_695,0.06322480056687659,0.06806021225771092,0.03561547477193368
N_test_696,0.047622233051501275,0.03352119033211352,0.03546732098143936
N_test_697,0.055284670293183166,0.09479546060220272,0.053091997891755074
N_test_698,0.0870390690479196,0.13654620311278312,0.07621358585980287
N_test_699,0.07321834849818672,0.14743224134226693,0.0461834956671685
N_test_700,0.5376761553019801,0.4574907541033306,0.2583959800737885
N_test_701,0.10635107014997953,0.1600027063469976,0.026314430627301405
P_test_1,0.746639646925722,0.5276068943178033,0.7435373310226573
P_test_2,0.8920492220364145,0.6939573830506933,0.8825738914802446
P_test_3,0.8464960471268407,0.8418900847866337,0.8783040447134246
P_test_4,0.9644005989841493,0.7626452063547697,0.9253048615357902
P_test_5,0.7424858443526898,0.3800108742330934,0.8248941086605529
P_test_6,0.8546279831626975,0.5842520672134296,0.7927868219813959
P_test_7,0.632651399891771,0.09901750635715469,0.2086847411889861
P_test_8,0.7243938053111223,0.32312216885236233,0.462284127308939
P_test_9,0.07274010520779006,0.07584774018941896,0.14738974482450903
P_test_10,0.11595270974433014,0.02050797017953164,0.019555991092412857
P_test_11,0.1395091517105804,0.011654081006132135,0.009164688894004791
P_test_12,0.41795529468977943,0.8368951340009899,0.7827272029474303
P_test_13,0.4891428062968455,0.13721383553670827,0.13794406443374596
P_test_14,0.18171909812107645,0.07852456049783739,0.12487691026228147
P_test_15,0.5455756702585962,0.0882765616459105,0.12432688427536906
P_test_16,0.8237419226364964,0.6414728271424356,0.8482859442125432
P_test_17,0.2808850729757623,0.34256979019730666,0.3464870022928024
P_test_18,0.15129177051476017,0.30253016915432657,0.3556137623401185
P_test_19,0.6668919751252195,0.23631240359093994,0.18444661757705552
P_test_20,0.5404946837564897,0.6033254301129383,0.7390302740134562
P_test_21,0.5398308568529914,0.6700385217428333,0.8304721445409339
P_test_22,0.11419202955305283,0.008218158916367273,0.015502723858975897
P_test_23,0.13273560158907433,0.012008899189123451,0.030469730499145215
P_test_24,0.15251248504539025,0.024938565070107773,0.04557202399782954
P_test_25,0.6254366812107006,0.8897084229399843,0.5151175158305333
P_test_26,0.3929488675189793,0.6649936789549766,0.7942377223427819
P_test_27,0.3538144236101526,0.3647020459034074,0.590026286134711
P_test_28,0.8878004129757345,0.7474647042228347,0.7519081097275204
P_test_29,0.8872551702346343,0.7706826371483878,0.7979342778649782
P_test_30,0.8973008446755667,0.9522479029176136,0.9794665388582754
P_test_31,0.9041524406135508,0.9074683303284771,0.8705874190871413
P_test_32,0.5255186580213506,0.12302282377864784,0.5024053652795187
P_test_33,0.311416982223751,0.07672603967165167,0.5259762700665771
P_test_34,0.7225835982615038,0.7510247434528857,0.9379815785333344
P_test_35,0.8008258156956102,0.48606646982851986,0.12469859344189413
P_test_36,0.42584271634047216,0.24583969232381142,0.11505384977435604
P_test_37,0.43319304553031973,0.6452316490537114,0.21451706950188662
P_test_38,0.7103105112315176,0.6721980236330349,0.35072009651211866
P_test_39,0.46010855397026523,0.6265202262361035,0.6361791639636741
P_test_40,0.43708572295313086,0.4890050921186019,0.08260684989633267
P_test_41,0.50883700049507,0.36935976389026953,0.5857952899423834
P_test_42,0.49105302324785827,0.42189608731894923,0.4514497559046872
P_test_43,0.5410219130800564,0.6001491204313985,0.5919140561278045
P_test_44,0.6085475500480423,0.7421651848385026,0.3544717557038352
P_test_45,0.14106319478540888,0.06724748978680807,0.2405448281115657
P_test_46,0.16705092689480316,0.17680680614362929,0.16475024359537296
P_test_47,0.5989920480923013,0.8315957586107888,0.34310398732811975
P_test_48,0.2947921976496289,0.15512754158687436,0.40950433766785016
P_test_49,0.3493331017105891,0.5998146886421749,0.4374107596136765
P_test_50,0.03133104051219603,0.05604759808256329,0.0483256218688869
P_test_51,0.5912171817385242,0.35112366834975584,0.6701642708458491
P_test_52,0.8090373152097484,0.7188391722598533,0.6187269181627297
P_test_53,0.1376843431645815,0.3576305942839581,0.3655342914618167
P_test_54,0.1276537254484293,0.05625381917944267,0.04112287571374978
P_test_55,0.08221652871757727,0.11648587343078164,0.13409134533391795
P_test_56,0.1526153864395433,0.08593153295993637,0.13119984912884042
P_test_57,0.20534358323834515,0.6373342705707145,0.6816614936310456
P_test_58,0.4135599610404259,0.6073060264483142,0.7113346150866721
P_test_59,0.5912581434743476,0.8609140332223248,0.8202007719931547
P_test_60,0.7920715920961817,0.7932845388712199,0.6488607241268484
P_test_61,0.23105719416748433,0.3748540731667225,0.6117497685069075
P_test_62,0.187176232648555,0.7994783369070793,0.6880963937299399
P_test_63,0.09739315446043012,0.6113225910265779,0.4873006585803295
P_test_64,0.0674927574884501,0.6376483867149749,0.4715156520389901
P_test_65,0.08254383877565169,0.7295774413816908,0.36383040874540457
P_test_66,0.5,0.30001854919230175,0.35621307617823117
P_test_67,0.777357883476242,0.8435133044622986,0.9145172916615988
P_test_68,0.13403689854200332,0.2634666191356394,0.2042846648922033
P_test_69,0.853043909200938,0.7346645318851573,0.7368345700020266
P_test_70,0.23059051076497394,0.7130378942134847,0.1781921056413963
P_test_71,0.3720079953566227,0.5842589533129745,0.624948394915844
P_test_72,0.11945335824554519,0.6647276946563646,0.3358660397354985
P_test_73,0.580613671584325,0.24248147890353272,0.35685781376516224
P_test_74,0.7945868449756738,0.4879619583049793,0.5715685966993961
P_test_75,0.6452347546338445,0.6741666528243128,0.609567584935891
P_test_76,0.619185768520884,0.3673498836748621,0.43580901454145443
P_test_77,0.5,0.33259144812205227,0.28647390292354885
P_test_78,0.624350879809784,0.23214328746424223,0.33639641484284205
P_test_79,0.367321759070085,0.1820445681472482,0.37427061991103333
P_test_80,0.7550687730454134,0.5001374039206952,0.5537270597076573
P_test_81,0.5878460507448192,0.1446402092061315,0.33547157830447666
P_test_82,0.6422206714179393,0.40116127560054143,0.5615162608125633
P_test_83,0.5905981009704252,0.33769964261940755,0.4561897297596881
P_test_84,0.6561361009236869,0.5791775153258001,0.436992923406241
P_test_85,0.5867897826175166,0.4975869968793187,0.47344830484449224
P_test_86,0.41980961770659336,0.24082072187103265,0.18174759747514307
P_test_87,0.6352185771869562,0.230007542375282,0.18990017050744495
P_test_88,0.482523402529392,0.13131052747079028,0.08750794228143563
P_test_89,0.33178707802477925,0.053963190730996646,0.045180378040418245
P_test_90,0.5,0.3570512682236041,0.1978153309954217
P_test_91,0.47705444235140254,0.6006080976287904,0.17354909690778364
P_test_92,0.32103160936403385,0.08891247417687458,0.06967680968178507
P_test_93,0.5629458959345717,0.0749570258022603,0.1740196739710979
P_test_94,0.7222076126407666,0.44244727553336394,0.6738773995823651
P_test_95,0.42226812163566624,0.37582625805165004,0.29295239175969806
P_test_96,0.5327496163799372,0.428019954996639,0.5019764396104733
P_test_97,0.5741844410719689,0.21541888434424167,0.32728374969051793
P_test_98,0.5529293938649128,0.246695762839683,0.4852358966331167
P_test_99,0.6377443886106703,0.3340754740887516,0.539555461803008
P_test_100,0.6653817357203895,0.22599194789074628,0.3069753224271315
P_test_101,0.4620765166283809,0.20074517939253517,0.22339029369014488
P_test_102,0.2746299979760386,0.0947435100207105,0.1812370943976396
P_test_103,0.35149068184066595,0.052173006088496135,0.16630101212915188
P_test_104,0.6465927071625936,0.20461171865320243,0.5262172887269166
P_test_105,0.5261304184086338,0.20064843400663693,0.6794396973409055
P_test_106,0.5172374072617181,0.46644971939134106,0.5569494289891299
P_test_107,0.5224671657041537,0.32982200630863046,0.5788476525956331
P_test_108,0.4693374534920053,0.7787634269522496,0.8414063646217541
P_test_109,0.6417640557563036,0.45639099709302816,0.9348234581560896
P_test_110,0.6997640636856091,0.7069891533450354,0.5579149013861427
P_test_111,0.029938731449913922,0.0753942568168644,0.10547247076814033
P_test_112,0.839437356616722,0.7821569964655594,0.810251350515023
P_test_113,0.13182056653514856,0.3249517876342835,0.14907003208789926
P_test_114,0.5677792430729524,0.5442277837536582,0.56098154353057
P_test_115,0.24178419974558096,0.1423407701619714,0.1808526907032
P_test_116,0.07436309416176343,0.15380649812490907,0.08089933502252221
P_test_117,0.6270566458773544,0.8648557398172946,0.89157728855688
P_test_118,0.5626745052218224,0.6224592224753037,0.5277634924755586
P_test_119,0.8079444770127907,0.41198122352645866,0.5464905870298781
P_test_120,0.22714190731564873,0.2563156616127974,0.3135381890756643
P_test_121,0.2287753104506539,0.2142055462553855,0.12903961077016948
P_test_122,0.9025796054183786,0.8821334229323018,0.8840267727828012
P_test_123,0.10836888569799054,0.1273266259900908,0.13259755320514005
P_test_124,0.37637637955317693,0.8035559497318124,0.8065847909870941
P_test_125,0.8367503906073486,0.896232122564492,0.8877089631063249
P_test_126,0.6968256576419127,0.8942209349157741,0.9054053148642368
P_test_127,0.4665640980581034,0.2666776615969671,0.43194467991084634
P_test_128,0.21596089262875273,0.11977541006119682,0.5154669389183042
P_test_129,0.11806189635799297,0.10789772505633442,0.1938451103348977
P_test_130,0.3127609602765354,0.14224630340135086,0.47981611156274645
P_test_131,0.17206298808299722,0.17658748519501735,0.3910132042980854
P_test_132,0.10140835513149807,0.2796208967401653,0.39885208833861174
P_test_133,0.0341717561910021,0.12774479498887228,0.041031954046915155
P_test_134,0.03498114998241815,0.2278184601953644,0.072928108816878
P_test_135,0.09590529116048033,0.1552506114407539,0.13289456103175856
P_test_136,0.5,0.5875307829187288,0.2635704532332584
P_test_137,0.3930320106127548,0.7015521098847783,0.5539905325675349
P_test_138,0.12502206256201015,0.08536181373285465,0.059169578361014184
P_test_139,0.3461158145363682,0.698843829019509,0.715365816962213
P_test_140,0.5479963749708036,0.3732090647845557,0.40519465771300117
P_test_141,0.7144873500309804,0.4875791120440827,0.8702073515727486
P_test_142,0.5320777964726283,0.4845569181337106,0.7702320635198144
P_test_143,0.8292184858153047,0.7293498119179702,0.5720362199300026
P_test_144,0.7977516064959779,0.8418560843575338,0.5758375493822966
P_test_145,0.7312230328565377,0.8195471554367998,0.7493326979243706
P_test_146,0.5476501562028909,0.21319805004353853,0.2743482913945879
P_test_147,0.6387720914058311,0.20658364875714633,0.21778370939977093
P_test_148,0.19963153783815984,0.368830252861455,0.15491513857884612
P_test_149,0.5310366784634476,0.7876813799780524,0.7153961257558131
